Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
North America,NAC,,2.28648881,2.186795121,2.086545123,2.033743954,1.889671489,1.795980223,1.6922512,1.584385219,1.533195822,1.593863548,1.509244774,1.081840312,0.982137814,0.962252334,1.034426482,0.989146433,1.044781494,1.074943379,1.115637094,1.059239638,1.205423143,1.190137938,1.133820752,1.082151238,1.097008433,1.137849013,1.124587986,1.135003709,1.216224577,1.432753529,1.825405096,1.887955546,1.808089383,1.715569923,1.668510776,1.640647052,1.676698753,1.618795901,1.593727496,1.512506217,1.249528668,1.158267365,1.076008742,1.138837585,1.132905204,1.179622074,1.173182889,1.17807651,1.119272964,1.070316902,0.966994638,0.97239643,0.937523487,0.973012163,0.955422129,0.985201644,0.914335147,0.845412205,0.790719016,1.220988588,0.436813281,0.758916131,0.995329159,
Namibia,NAM,,4.288133121,4.315561161,4.447360654,4.563985329,4.651533805,4.742084917,4.856022665,4.927547138,4.986218713,4.905152752,4.143928667,4.194895166,4.183827203,4.196734686,4.256858666,4.025419743,3.838138844,2.883669593,2.785655191,3.069734922,2.267535977,2.783105893,3.628441089,3.677566942,3.821681207,4.031980417,4.159630817,4.475976706,7.295601079,6.995736396,4.277733468,4.655336608,4.894655144,4.802639442,4.585657684,4.378351125,4.246726489,4.188879462,4.119646672,3.977859178,3.698231617,4.361434456,4.19882188,3.995536604,3.926024764,3.913405858,3.92515682,3.955194114,3.975091915,4.017590937,4.139680545,4.673218378,5.005716972,4.975555794,4.969574468,4.934307025,4.888658855,4.846516549,4.797932558,4.833159638,4.803940443,4.554266872,4.21840178,
New Caledonia,NCL,,7.061909151,7.007555081,6.698454393,6.339184046,6.165750503,6.111102241,6.055410507,5.972633095,5.887717052,5.746089418,6.154830081,6.128401153,6.083913747,6.019281231,5.900555369,4.587783168,2.442499101,1.922305019,1.86356378,1.807387627,1.747891375,1.688668782,1.873580683,1.908354857,1.925669691,1.904899554,1.929539049,1.962105856,2.321244806,2.780702959,2.912640687,2.870609639,2.776529793,2.698116947,2.642128379,2.60637798,2.782044019,2.7105537,2.657603361,2.653247552,2.619931452,2.539290724,2.45963576,2.308860859,2.434754233,2.333766971,2.303752574,2.239332184,2.328075018,2.385121582,2.566384871,2.568755471,2.558769298,2.235784911,1.336393541,0.72525093,0.664323755,0.604071172,0.616809974,0.781446929,0.931988714,1.221908508,1.49553633,
Niger,NER,,4.661425671,4.653646774,7.127529364,7.108703267,7.051744401,7.005512865,8.181651755,8.129462076,8.066646691,8.027503974,7.954656154,7.920155832,7.899496092,7.879635936,7.865576468,7.882137923,7.876851565,5.800087081,4.525707329,4.558874615,4.558801729,4.534391142,4.530293559,4.520150316,4.52556699,4.557281988,4.571430005,4.460259233,3.57045104,3.594861554,3.625099257,3.634930556,3.681018961,3.733914828,3.831055866,3.862255389,3.836154641,3.903783543,3.957382372,3.981270272,3.964903646,3.500718625,3.537690135,3.57360849,3.598955108,3.632442064,3.656477585,3.671222685,3.692427214,3.700722492,3.690534518,3.748578535,3.733693354,3.757118758,3.868895681,3.938578554,3.927710767,3.908550076,3.925115991,3.957524142,4.003271756,4.10178162,4.237516596,
Nigeria,NGA,,3.491945716,3.528989886,3.557886461,3.567248463,3.586895298,3.597081137,3.548998285,3.567336456,3.62242435,3.684124703,4.513328966,4.564417683,4.64416947,4.7687831,4.89958315,4.997316167,5.094606932,5.164274786,5.169495574,5.199473215,6.215822032,6.11023981,5.679619149,5.624722386,5.854736505,5.710193414,5.629992115,5.607911258,5.587085356,5.566965867,4.2984501,4.271917165,4.282929715,4.260527882,4.245529342,4.216054258,4.185611553,4.183087641,4.195960814,4.224815881,5.06797646,5.066416158,5.052947798,5.036145129,4.999601322,4.960863934,4.94122191,4.92467767,4.889651621,4.868003078,4.820019186,4.738315972,4.623595585,4.498336623,4.341748348,4.222790935,4.134364003,3.964473973,3.796390324,3.683934182,3.601410454,3.551433014,3.512089398,
Nicaragua,NIC,,4.117029242,4.117261884,4.296905545,5.082805274,5.07725725,5.083446888,5.079136513,5.066780987,5.034789647,4.997109017,4.711364549,3.487776816,3.475687336,3.652962558,3.629243979,3.607505323,3.574020833,3.451593996,3.256590201,3.295441432,3.378605921,3.294030021,3.172355241,3.029125861,2.924923837,2.876344839,2.826593263,2.826522827,2.870555219,2.86049591,2.825966523,2.780269224,2.710429842,2.634153622,2.504563627,2.1325721,1.943271392,1.800405074,1.703408862,1.645911385,1.561059556,1.481784377,1.446730295,1.449287578,1.577584197,1.778077292,1.78477283,1.782254421,1.770682911,1.764099708,1.756027311,1.745919765,1.730694868,1.710250151,1.695059302,1.680947773,1.690995175,1.700554797,1.703280196,1.678780389,1.651315928,1.754223221,1.86244968,
Netherlands,NLD,,1.762809541,1.730569692,1.651999057,1.640372552,1.67433598,1.605929959,1.43136806,1.335895748,1.452798535,1.534522539,1.593747865,1.525088326,1.337022025,1.289181699,1.392778388,1.282311528,1.086341779,1.103016165,1.175667454,1.271286112,1.238995086,1.081766991,0.995541418,1.006449385,1.067665912,1.149718554,1.222801435,1.22651866,1.172596587,1.255105461,1.722731204,2.03732043,1.938137949,1.808022817,1.664066361,1.59627352,1.612732259,1.68142954,1.696704929,1.715922104,2.093581232,2.273314176,2.01210346,1.796942841,1.593468804,1.370736771,1.291413666,1.404945288,1.546387425,1.488584168,1.317805475,1.1736074,0.968708647,0.922227878,0.9802962,1.043217191,1.077686106,1.036375039,1.076084067,0.946610707,0.887108129,1.291902564,1.305085408,
Norway,NOR,,2.930806314,3.997045173,3.839937423,3.734411564,3.638877778,3.558386839,3.489469708,3.391304504,3.256626077,3.070416986,1.968546511,1.509411912,1.432665087,1.342257458,1.264258804,1.170484002,1.112023619,1.062106895,1.009188305,0.981134604,0.686521293,0.552183543,0.515609973,0.466384933,0.481950994,0.538840844,0.649847961,0.718007171,0.592543282,0.522200917,0.905035504,1.129151062,1.138733701,1.104472952,0.972815204,0.878884219,1.099664911,1.332499427,1.404583036,1.244074275,0.975881112,1.003012978,1.042911799,0.998726643,1.037036358,1.158822343,1.398407434,1.618866752,1.628476397,1.609156065,1.742457104,1.839399766,1.723625203,1.632151565,1.48833778,1.36567886,1.280246109,1.119532812,1.121488618,1.021155076,0.954484088,1.306827166,1.533028771,
Nepal,NPL,,4.486769641,3.087248002,3.092801656,3.141530197,3.182920186,3.22813519,3.247343731,3.296916987,3.298072632,3.332095181,3.409273514,6.878042208,6.856021885,6.869601259,6.865122247,6.860560633,6.894446358,6.946816478,6.964553305,6.978374357,6.919664943,6.026311429,6.051447251,6.021594638,5.924823796,5.851872416,5.75794878,5.738604071,5.835911159,6.018858866,6.203964025,7.10654757,6.990143506,6.754157449,6.624742211,6.408609513,6.254252166,6.120025553,5.997760138,5.845514433,5.640741723,3.599624887,3.481530279,3.331111844,3.173247885,3.013288631,2.878313952,2.781837972,2.698010153,2.631706403,2.454567085,2.281242467,2.224134936,2.337238831,2.586625844,2.526162066,2.25808195,2.311843575,3.254373081,4.003050888,3.817823907,2.899179113,2.01513714,
Nauru,NRU,,3.560764196,4.204453974,4.841709944,5.382548561,5.5888342,3.554058267,1.510950078,3.09741523,3.920247901,1.941224151,0.77197533,0.736705851,0.789593224,0.826750666,0.920207787,1.096018373,1.391742433,1.867145038,2.302688767,2.394769466,2.453635487,2.531780798,2.165438944,1.940638255,2.055838,2.209076127,2.306750857,2.418537628,2.425341193,2.440685006,2.341931191,1.721143589,0.805053297,0.345867235,0.275835068,0.176921611,0.137389619,0.009806325,-0.107922503,-0.186686372,-0.374421563,-0.47496626,-0.228389951,0.009940852,-0.10940376,-0.1493801,-0.139623041,-0.109840742,0.069912612,0.269206005,0.546151003,1.659748388,2.405812722,2.116829595,1.954339488,1.773481154,1.548486934,1.342066545,0.953874732,0.482136104,0.565263581,0.782649678,0.625107628,
New Zealand,NZL,,2.690439427,3.333503915,2.757586432,2.847334291,2.379736049,2.460637846,2.326406083,1.407994338,1.414146295,1.86560804,1.967320426,2.170061841,2.350128947,2.472910041,2.325494441,1.191189779,0.431733789,0.153481565,-0.272761854,0.245272689,0.484188041,1.042585426,1.407350639,0.914233804,0.665639188,0.103150893,1.153901489,0.563267832,0.76207263,1.202097773,5.090113659,1.221706101,1.317481583,1.505046766,1.63867332,1.754334676,1.40683085,0.980491145,0.618610757,0.680613208,0.68110042,1.807980167,2.043170657,1.555790266,1.198297255,1.287272925,0.862952376,0.779170376,0.93018233,1.04210166,0.692820855,0.619042484,0.837960847,1.730568118,2.105557973,2.314333999,2.165083237,1.8744789,1.680101108,2.301713163,0.517426575,0.224767418,2.164558839,
OECD members,OED,,2.196790662,2.199354868,2.198725588,2.180141316,2.094515962,2.015903467,1.986007674,1.929708192,1.88498806,1.831513119,1.927825725,1.720653367,1.65502999,1.608074673,1.53455766,1.359629791,1.329818477,1.330032826,1.325687943,1.307802617,1.350486523,1.265246443,1.221202051,1.164233443,1.161433417,1.177610514,1.205447429,1.210882522,1.220743823,1.285574338,1.359839019,1.314645969,1.267854165,1.213230647,1.177672035,1.123433952,1.100477715,1.066503051,1.062465022,1.036537912,1.206103946,1.276507712,1.233620722,1.203789447,1.167926623,1.152801065,1.120887907,1.173156789,1.096303149,1.035017223,0.800130855,0.85655589,0.866368726,0.882410851,0.861662653,0.871929942,0.843600946,0.847014401,0.798814445,0.817476986,0.40497401,0.755423591,0.794395113,
Oman,OMN,,8.098655919,8.128866245,8.143694705,8.178047193,8.17333683,8.185455052,8.183404576,8.178766491,8.138276033,8.109667179,8.068110344,8.02181229,7.957586522,8.451285113,8.976326107,9.166353431,9.379349783,9.503000961,9.512303296,9.441623367,9.38422299,9.347542814,9.197435381,8.964932168,9.398771553,9.638850914,9.083879715,8.606355761,8.162950065,7.762533894,7.372803279,6.985805242,6.488284964,3.834657232,1.815077189,1.674004412,1.526707016,1.411802449,1.331527563,1.260778351,1.195242203,1.130710733,1.106118843,2.164386268,3.055130594,2.991096264,2.942805427,2.918258295,2.920696737,3.392145098,12.30788848,16.02190945,9.460358054,5.890256745,5.950092195,6.208498036,4.559078635,2.488939043,0.919225212,-0.538397287,0.396947566,5.787943244,7.265072774,
Other small states,OSS,,2.877398298,3.232135925,3.240172904,3.241579524,3.125319588,2.94418511,2.719126046,2.702115897,2.686962637,2.699750971,2.919286588,3.08361012,2.881598999,3.074107838,3.164452786,3.273170671,3.25086458,3.175026391,3.050224886,2.930300844,2.881852276,2.900629226,2.55643146,2.53298469,2.703040513,2.829133653,2.859868935,2.846392581,2.868887777,2.945693597,2.10086433,1.122701114,0.837857671,1.32048908,1.183061176,1.520640969,1.748568097,1.714153056,1.333812001,1.411446853,2.073837638,2.426951417,2.202529829,2.040652733,2.11212832,2.209859655,2.323629861,2.15778758,2.215771738,1.806124589,0.627593229,1.309558381,1.732725822,1.965913668,1.94058348,1.887581656,2.232709175,1.426885729,1.190854566,1.143346539,1.512936418,1.728838248,2.033085095,
Pakistan,PAK,,4.397044008,3.702649226,3.744068405,3.796130513,3.826393647,3.86743882,3.905239391,3.929462427,3.940729632,3.949612725,3.826003835,3.833792291,4.158415634,4.233317183,4.273104451,4.343499603,4.409630575,4.471814844,4.72400688,5.343661508,5.290682702,4.598187266,4.297308485,3.970155471,4.00083798,4.208649905,4.234069895,4.186017264,4.085852839,4.160748439,4.120764108,3.67349213,3.580123308,3.697013943,3.691349236,3.711595397,3.622812093,3.491272659,3.327740265,3.429946535,3.394690431,3.051766592,2.95128872,3.064878521,2.997019593,2.974677427,3.234119066,3.265760886,3.126442109,3.055429958,2.820965644,2.489688466,2.20451956,2.077097801,1.978743756,1.877864026,1.986504685,2.236509403,2.347004918,2.500373607,2.623997542,2.522236033,2.364424325,
Panama,PAN,,4.416733757,4.528991542,4.535946767,4.521608102,4.473796187,4.427395429,4.376593548,4.314988204,4.255640952,4.099386051,3.386788607,3.348617226,3.290570333,3.231671593,3.17064367,3.110287472,3.043470832,2.992897614,2.954950956,2.949556482,3.036612121,3.02653508,3.012555926,2.995286199,2.954452065,2.912582559,2.866669342,2.825800563,2.777148125,2.886537612,3.694632188,3.637708333,3.588951165,3.546345639,3.495035156,3.45197617,3.406534652,3.367050605,3.322988662,3.172270116,2.426019025,2.403725549,2.385568792,2.373082013,2.349452084,2.314646815,2.289307657,2.27396029,2.253989339,2.228505552,2.229586179,2.227987347,2.214301613,2.21225273,2.218867464,2.223703321,2.21622647,2.182454515,2.106559013,1.893690963,1.733496626,1.79687788,1.844206501,
Peru,PER,,4.161704882,5.238950121,5.179723396,5.124550001,5.04827834,4.978541411,4.910182595,4.846123275,4.77036332,4.437971721,4.345156524,4.43404868,3.65981686,3.586290216,3.528932846,3.489144084,3.472854868,3.477345102,3.466448905,3.450470341,3.42794628,3.138692953,3.126471975,3.106094937,3.061936143,2.974307471,2.893689139,2.87010772,2.835901782,2.799761253,2.685453467,2.607690819,2.577495919,2.592365766,2.546261563,2.479273071,2.436892187,2.399520243,2.300217116,2.124708509,1.921950609,1.738839628,1.604195366,1.510881146,1.41111347,1.305967741,1.230597524,0.985912019,0.865296722,0.900225326,0.991307681,1.080688358,1.141924372,1.232836118,1.366618672,1.56856649,1.706523843,2.052854515,1.961012321,1.44570831,1.220545379,1.223804045,1.371274876,
Philippines,PHL,,4.026252778,4.032580348,3.993395944,3.950597932,3.895907879,3.829844845,3.774473226,3.725765574,3.655336274,3.52389727,3.901376853,3.82172238,3.742477239,3.672641737,3.691611367,3.532190476,3.656078634,3.67231244,3.650225696,3.840694344,5.078435322,5.209620472,5.317159953,5.260844762,5.050845138,4.847553043,4.88430958,4.894043352,4.687966161,4.308832471,2.220212367,2.186147898,2.222904228,1.998428669,2.00584889,2.12091533,2.169653704,2.331386901,2.372321001,2.195194836,2.021632632,1.842918363,1.797018859,1.757829294,1.673629618,1.495956673,1.548159107,1.580511533,1.616580471,1.961960587,2.382991317,2.358774415,2.296679825,2.055893343,1.892277316,1.753727184,1.732714292,1.717686831,1.730743897,1.693333834,1.486151734,1.373060158,1.454065726,
Palau,PLW,,2.919236765,2.978828428,2.961751576,3.010687466,2.938960081,2.918276676,2.1728092,1.321063759,1.198345778,2.324992954,3.872197133,4.095803969,3.370654785,1.540098308,0.207012624,0.012924071,-0.129315937,-0.220221606,-0.389813383,-0.078145354,2.432708937,3.91522391,3.967680492,4.008367996,4.049225743,3.620112111,2.702867239,2.651556367,2.53475429,2.58515851,2.831735419,2.905030626,2.892147946,2.9115873,3.016633023,2.452778665,2.207733931,1.9316465,1.670421668,1.103253829,0.554468578,0.426690856,0.446805358,1.932532187,1.083712303,-0.092228023,-0.462420345,-0.521895733,-0.618351122,-0.738384707,-0.817105298,-0.845997616,0.214014325,1.223592948,1.136828434,0.938772167,0.823985341,0.725994378,0.581213779,0.605619477,0.560574498,0.447582086,0.363474666,
Papua New Guinea,PNG,,10.24552526,10.03037857,9.920469697,9.854639352,9.760555372,9.810937357,15.09985522,15.00714044,14.92148965,14.82342419,14.69608229,4.371775134,4.154076191,4.087948437,4.03434129,3.998974435,3.952780016,3.928142875,3.882978482,3.849003697,3.553853486,3.477287199,3.492256128,3.509990425,3.523287246,3.540615897,3.542042013,3.533939302,3.618151258,3.973584141,1.972247947,2.268350425,2.367630633,2.346208575,2.31949068,2.289328183,2.280169884,2.232906626,2.187209886,2.162553591,3.230992726,3.220431557,3.183440978,3.132899919,3.094813188,3.051952369,3.007928331,2.967980246,2.925205864,2.881817893,2.769383786,2.647484867,2.670837993,2.70104205,2.730695318,2.759653709,2.790199465,2.833913319,2.870784874,2.843049209,2.816937135,2.814469325,2.843875809,
Poland,POL,,2.412971429,1.96201874,2.136760187,2.191875458,1.775472674,1.542692713,1.750285827,1.739116376,1.558651106,1.124167977,1.400601678,2.064561377,2.125265264,2.160471083,2.17822427,2.164980252,2.112282906,1.927692785,1.658351344,1.569222656,1.547965778,1.554610454,1.566331103,1.529303406,1.42108242,1.293113468,1.169235678,1.017489263,0.659360106,0.465870593,0.428097164,0.378415405,0.327764889,0.284269522,0.207299959,0.149227784,0.138552902,0.107174744,0.064690984,-0.973016273,0.045302028,-0.004229127,-0.247301959,-0.240274328,-0.226039606,-0.244159823,-0.237058174,-0.171087005,-0.115663064,-0.469373365,-0.130333015,-0.207759737,-0.266658549,-0.283228118,-0.273799474,-0.209018845,-0.108901258,-0.078428035,-0.059398855,-0.165065973,-2.39743793,-0.334908199,-0.22607107,
Pre-demographic dividend,PRE,,5.057197239,5.18495703,5.324579316,5.411365369,5.464650536,5.304196647,5.306920108,5.434982843,5.473430392,5.40554403,5.669809501,5.720937304,5.760686552,5.684537179,5.66506711,5.632295518,5.525039953,5.663365075,5.389384559,5.020000494,4.865139956,4.913208122,5.161298191,5.329014783,5.34649589,5.235174133,5.167538082,4.911977583,4.76868285,4.521863285,3.974207106,4.327463248,4.71144146,4.651513258,4.317690125,3.898585921,3.904405388,4.087038895,4.125620442,4.076892247,4.346188096,4.45418667,4.50251642,4.448451981,4.516602205,4.291413771,3.933453459,4.422031856,4.571632297,4.516439192,4.532702182,4.534733806,4.531973295,4.42440838,4.309319116,4.275146828,4.255282317,4.177208172,4.085510342,4.034078193,3.970163132,3.900428387,3.875969862,
Puerto Rico,PRI,,4.817806628,5.076406152,5.097215845,4.795368602,4.302279519,3.863037825,3.382810006,3.141027741,3.264725546,3.421339819,3.14733869,3.477070983,3.624910481,3.515520011,3.246070009,3.023170209,2.796891376,2.616430481,2.502363542,3.662609332,6.775262671,6.009843831,5.31215595,4.700767896,4.148861759,3.673715058,3.250951223,2.884736381,2.557488646,2.001456455,0.883696093,0.818223018,1.010374096,1.093579291,1.084993807,1.278560015,1.08258954,0.724660564,0.64607993,0.370913653,0.156908971,0.070623108,0.00529819,-0.039007912,-0.203720765,-0.482985004,-0.64625231,-0.647314085,-0.607155064,-0.569042031,-1.211993207,-1.260117691,-1.188614649,-1.670486097,-1.788039024,-1.958484408,-2.434053407,-4.057988592,0.00849952,2.719327483,-0.564746509,-1.294421735,-0.423241126,
"Korea, Dem. People's Rep.",PRK,,4.63565429,4.583158992,4.749350327,4.796607254,4.74267849,4.789465324,4.968697384,6.895390585,7.923126766,7.605097821,3.522039261,3.46607252,3.221963307,2.846583898,2.653324167,1.662840129,1.506159553,1.451109703,1.456057355,1.469097681,1.701521616,1.736613711,1.726446593,1.723523818,1.723821515,1.726003615,1.724661811,1.717614953,1.712846521,1.722333962,1.739480881,1.745277659,1.721747138,1.633994639,1.355929127,1.127703265,1.06861208,0.998228253,0.928102208,0.845109504,0.762392331,0.67130209,0.740446486,0.813140523,0.712159479,0.65560571,0.625889545,0.608579953,0.71595483,0.738774866,0.739397229,0.751055122,0.761769811,0.774796796,0.778909364,0.795782243,0.799660891,0.796089442,0.788732547,0.775016375,0.785001238,0.80292234,0.793945561,
Portugal,PRT,,1.911771749,1.785436468,1.458943926,1.108055056,0.636550551,0.282110221,0.396592112,0.600645075,0.120428531,0.123846309,0.584302849,0.845887177,1.02117423,2.382864009,4.778711475,3.820217726,2.026042728,2.038782143,2.0250602,2.030177579,1.880958317,1.80040699,1.643593323,1.552670962,1.430356236,1.23674421,1.105849206,1.022567966,0.96593432,0.881671076,0.919091048,1.276793597,1.454745047,1.585966206,1.645975311,1.661018013,1.709455047,1.752648482,1.795637023,1.916106904,1.88393843,1.67133444,1.484820534,1.334600871,1.26043327,1.243828473,1.243482455,1.177147515,1.109404215,1.046477581,0.838690636,0.564237548,0.400319683,0.3930561,0.500060471,0.581102101,0.635424721,0.700805447,0.868176935,0.931922018,1.436413256,1.489932264,2.145267304,
